external_parent_id,chunk_id,chunk_index,queue_category,vertical,interaction_type,issue_type,escalation,answer_status,question_en,question_ar,has_embedding,chunk_text
401,9553d73b6fe45b25908eafe5be5926c7,0,halan,Pay,Complain,Technical Issue,No,ok,Cant pay a bill,أخصائي لا يستطيع دفع فاتورة,yes,"Vertical: Pay | Type: Complain | Issue: Technical Issue | Escalation: No

Question EN: Cant pay a bill
Question AR: أخصائي لا يستطيع دفع فاتورة

Script:
* أخصائى لا يستطيع دفع فاتورة:
Pay -> Complaint -> Technical -> Can't pay a bill
أخصائي لا يستطيع دفع الفاتورة
لو مشكلة خاصة بالعميل
لو مشكلة عامة
بتأكد ان المبلغ اللي في المحفظة مع العميل كافي لدفع الفاتورة
Yes
لو المبلغ کافي ومفیش مشكلة في فوري
لو المبلغ غير كافي
بوضح للعميل يجرب مرة تانية من مكان تاني
بوضح للعميل ان المبلغ غير كافي
NO
NO"
403,469def15834050d884b712e0dad63838,0,halan,Pay,Complain,Financial Issue,Yes,ok,Amount deducted from his wallet and didnt transfer to LO wallet,صراف يشكو ان تم خصم المبلغ من المحفظة ولم يتم تحويل المبلغ الى محفظة الأخصائي,yes,"Vertical: Pay | Type: Complain | Issue: Financial Issue | Escalation: Yes

Question EN: Amount deducted from his wallet and didnt transfer to LO wallet
Question AR: صراف يشكو ان تم خصم المبلغ من المحفظة ولم يتم تحويل المبلغ الى محفظة الأخصائي

Script:
* صراف يشكو ان تم خصم المبلغ من المحفظة ولم يتم تحويل المبلغ الى محفظة الأخصائى:
Pay -> Complaint -> Financial -> Amount deducted from his wallet and didn't transfer to LO wallet
صراف يشكوان تم خصم الاموال من محفظة ولم يتم تحويلها الي محفظة الأخصائي
لو الفلوس اتحولت
بوضح للصراف يرجع للأخصائي يتأكد الفلوس اتحولت او لا
لو الفلوس متحولتش
(NO)
(Yes)
لو العملية مش ظهرالي علي بقدم طلب Admin Tool للعميل
(Yes)"
404,edffe85a9f74501aaafe49fc86fadae5,0,halan,Pay,Complain,Technical Issue,No,ok,Transfer Money icon didnt appear,صراف يشكو ان ايقونة التحويل المالي لم تظهر على التطبيق,yes,"Vertical: Pay | Type: Complain | Issue: Technical Issue | Escalation: No

Question EN: Transfer Money icon didnt appear
Question AR: صراف يشكو ان ايقونة التحويل المالي لم تظهر على التطبيق

Script:
*صراف يشكو ان ايقونة التحويل المالي لم تظهر على التطبيق:
Pay <- Complaint <- Technical <- Transfer Money icon didn't appear
صراف يشكو ان ايقونه التحويل المالي لم تظهر علي التطبيق
- حضرتك ممكن تشجل خروج وبعدين تسجل دخو مرة تانية - حضرتك ممكن تحدث التطبيق
لو المشكلة اتحلت (NO)
لو المشكلة لسه موجودة (Yes)"
405,5bfc3a7249bf5938b8b05a99051b7d95,0,halan,Pay,Request,Technical Issue,No,ok,Wants to reset the pin code,صراف يريد إعادة تعيين رمز الامان,yes,"Vertical: Pay | Type: Request | Issue: Technical Issue | Escalation: No

Question EN: Wants to reset the pin code
Question AR: صراف يريد إعادة تعيين رمز الامان

Script:
صراف يريد إعادة تعيين رمز الامان :
Pay -> Request -> Wants to reset the pin code
Escalation :No
حضرتك تستطيع عمل إعادة تعيين رمز الامان من خلال التطبيق عن طريق الدخول على:|
ادخل الكود المرسل اليك تم إرسال كود إعادة التعيين الى رقم موبايلك المسخل في حالا 01287182366
اكتب رمز الأمان لتنفيذ العملية اكتب رمز الأمان لمتابعة إرسال الأموال
قيمة المبلغ
رقم الموبايل
● تأكد أن الرقم ده مسجل في تطبيق جالا
متابعة
ثم يصل اليك كود التعيين؟ العادة ارسال
تأكيد الدفع (١٠,٠٠ جنيه)
نسيت رمز الأمان
-
الدق عروض حالا للتقسيط بدون إجراءات بنكية
تسوق الآن
خدمات الدفع
تساهيل
ندويل مالي
والى عباد
موبايل وإتونه
لعربات
سكر ورفعت
فافات الطبية
خدمات الدفع
■ محفظتي
٠٫٠٠ جنيه
عروض من حالاً
عرض الخل >
متابعة
ارسال الاموال
اشحن وأرسل الأموال الى محفظة عملاء حالا"
414,62fd6370c476553cac3a17cd0c75dd23,0,halan,CF,Complain,Non-Technical Issue,Yes,ok,Wrong clearance details (مخالصة),شکوي عميل من وجود خطأ في المخالصة,yes,"Vertical: CF | Type: Complain | Issue: Non-Technical Issue | Escalation: Yes

Question EN: Wrong clearance details (مخالصة)
Question AR: شکوي عميل من وجود خطأ في المخالصة

Script:
شكوي عميل من وجود خطأ في المخالصة (بيانات المخالصة):
استأذن حضرتك توضحلي الرقم القومي و الاسم رباعي لتأكيد البيانات.
الفرع التابع له، والتأكد من خلال السيستم.
طبعا بنعتذر لحضرتك عن أي خطأ هيتم توضيح رقم مشرف المنطقة بتقدر تتواصل معاه في مواعيد العمل لمساعدة حضرتك.

السيناريو الأول (أول اتصال):
- Escalation: No
- CRM: Complaint → Non Technical → Wrong clearance details (مخالصة)

السيناريو الثاني (في حالة التواصل مرة اخري لعدم تعاون مشرف المنطقة):
هيتم تقديم شكوي لحضرتك وتنتظر الرد في خلال 48 ساعة عمل.
البيانات اللازمة للشكوى: اسم العميل رباعي + الفرع + الرقم القومي + بيانات الشكوى بالتفصيل.
- Escalation: Yes
- CRM: Complaint → Non Technical → Wrong clearance details (مخالصة)"
422,b6139487dcc457129d87e3fe473ed7d5,0,halan,Gold,Inquiry,Non-Technical Issue,No,ok,,في حالة سؤال العميل عن العقد الخاص بخدمة الدهب؟ (Gold),yes,"Vertical: Gold | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question AR: في حالة سؤال العميل عن العقد الخاص بخدمة الدهب؟ (Gold)

Script:
فى حالة سؤال العميل عن العقد الخاص بخدمة الدهب؟
حضرتك المندوب بيجيلك بالعقد الخاص بالدهب بيكون عقد التمويل وعقد الرهن الخاص بالدهب .. "" في الوقت الحالي العقد مكون من نسخة واحدة"" ولو حضرتك محتاج تصور العقد بالموبايل مفيش مشكلة
· المندوب بيستلم من حضرتك مصاريف الشراء وبيسلم حضرتك اقرار استلام مصاريف الشراء , وبعد امضاء العقد بنتواصل مع حضرتك لتسليمك شهادة خاصة بالدهب."
451,4b2abd5897d955cb85c9c3955e6e6ab1,0,halan,General,Inquiry,Non-Technical Issue,No,ok,inquiry about Halan Coins service,فترة صلاحية النقاط ؟,yes,"Vertical: General | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: inquiry about Halan Coins service
Question AR: فترة صلاحية النقاط ؟
Notes: CRM: Halan coins -> Inquiry -> inquiry about Halan Coins service
Body: CRM: Halan coins -> Inquiry -> inquiry about Halan Coins service

Script:
فترة صلاحية النقاط ؟
Halan coins صالحة لمدة سنة من تاريخ اضافة النقاط ."
452,d7fc8292c3655188a9aee77ab7747e1f,0,halan,General,Inquiry,Technical Issue,No,ok,inquiry about Halan Coins service,هل متاح تحويل النقط لرقم تاني ؟,yes,"Vertical: General | Type: Inquiry | Issue: Technical Issue | Escalation: No

Question EN: inquiry about Halan Coins service
Question AR: هل متاح تحويل النقط لرقم تاني ؟

Script:
هل متاح تحويل النقط لرقم تانى ؟
لا غير متاح تحويل النقاط لا رقم تاني"
453,92aecef69aaf5d4a9bce89a11503b23a,0,halan,General,Inquiry,Non-Technical Issue,No,ok,inquiry about Halan Coins service,هل متاح استخدام النقط ف دفع الفواتير و سحب الفلوس كاش؟,yes,"Vertical: General | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: inquiry about Halan Coins service
Question AR: هل متاح استخدام النقط ف دفع الفواتير و سحب الفلوس كاش؟

Script:
هل متاح استخدام النقط ف دفع الفواتير وسحب الفلوس كاش؟
لا غير متاح دفع الفواتير او سحبها كاش .. متاح فقط استخدامها في المشتريات."
454,eb105debdd1e5ef2ac97e504f65e1072,0,halan,General,Inquiry,Non-Technical Issue,No,ok,inquiry about Halan Coins service,ايه هي خدمة نقاط حالا؟,yes,"Vertical: General | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: inquiry about Halan Coins service
Question AR: ايه هي خدمة نقاط حالا؟
Notes: ملحوظة : برنامج النقط متاح فقط لمستخدمين الاندرويد فقط و لازم العميل يبقي منزل اخر تحديث من التطبيق و يأكد الاشتراك
Body: ملحوظة : برنامج النقط متاح فقط لمستخدمين الاندرويد فقط و لازم العميل يبقي منزل اخر تحديث من التطبيق و يأكد الاشتراك

Script:
ايه هي خدمة نقاط حالا؟
• تقديرا من حالاً لعملائها صممنا برنامج Halan coins خصيصاً لحضرتك .. من غيراي رسوم اضافيه هتقدر تجمع Halan coins تقدر تستخدمها لشراء منتجات من خلال تطبيق حالا او من خلال شبكة التجار الخاصة ب Halan coins المتاحة علي التطبيق.
• عند تجميع النقط تقدر تعمل استبدال للنقاط , والنقاط بتتحول لما يساويها فلوس وبتنزل لحضرتك علي محفظة نقاط حالاً وبتقدر تشتري منتجات من خلال المحفظة الخاصة بالنقط.
CRM: Halan coins -> Inquiry -> inquiry about Halan Coins service"
455,ee87dd086f6a5550bacfd1c146042e59,0,halan,General,Inquiry,Non-Technical Issue,No,ok,inquiry about Halan coins service,كيف يعمل برنامج نقاط حالا ؟,yes,"Vertical: General | Type: Inquiry | Issue: Non-Technical Issue | Escalation: No

Question EN: inquiry about Halan coins service
Question AR: كيف يعمل برنامج نقاط حالا ؟

Script:
كيف يعمل برنامج نقاط حالا ؟
CRM: Halan coins -> Inquiry -> inquiry about Halan coins service
9:41
X
كيف يعمل برنامج حالاً كوينز؟
إجمع الكوينز
في كل مرة تقوم فيها بعملية شراء من خلال Halan تربح كوينز. 10 جنية مصري = 1 كوين.
جمعت كوينز, تصرفهم فين؟ ممكن تصرف الكوينز عن طريق ثلاث اماكن
1. متجر حالاً
اشترى من مختلف الفئات فى المتجر، وانت بتدفع اختار طريقة الدفع ""استخدام حالاً كوينز""
2. حالاً جملة
اشترى طلبات البيت من حالاً جملة، وانت بتدفع اختار طريقة الدفع ""استخدام حالاً كوينز""
3. احد التجار
اشترى طلبات البيت من حالاً جملة، وانت بتدفع اختار طريقة الدفع ""استخدام حالاً كوينز""
BIM
28
+50 DeFact
ACTIV"
